season,game_date,game_away_team,game_home_team,game_url,visiting_center,home_center,winning_tip,Visiting Team Event,Visiting Team Player,Home Team Event,Home Team Player,Score,Possession
2017,"Sun, Oct 30, 2016",Utah Jazz,Los Angeles Clippers,/boxscores/201610300LAC.html,g/goberru01,j/jordade01,home_center,J. Johnson misses 2-pt jump shot from 10 ft,j/johnsjo02,,,0-0,Utah Jazz
2017,"Sun, Oct 30, 2016",Utah Jazz,Los Angeles Clippers,/boxscores/201610300LAC.html,g/goberru01,j/jordade01,home_center,,,Defensive rebound by C. Paul,p/paulch01,0-0,Los Angeles Clippers
2017,"Sun, Oct 30, 2016",Utah Jazz,Los Angeles Clippers,/boxscores/201610300LAC.html,g/goberru01,j/jordade01,home_center,,,C. Paul makes 3-pt jump shot from 27 ft (assist by L. Mbah a Moute),p/paulch01,0-3,Los Angeles Clippers
2017,"Sun, Oct 30, 2016",Milwaukee Bucks,Detroit Pistons,/boxscores/201610300DET.html,d/drumman01,p/plumlmi01,away_center,G. Antetokounmpo makes 2-pt jump shot from 18 ft (assist by M. Dellavedova),a/antetgi01,,,2-0,Milwaukee Bucks
2017,"Sun, Oct 30, 2016",Golden State Warriors,Phoenix Suns,/boxscores/201610300PHO.html,c/chandty01,p/pachuza01,home_center,,,Turnover by J. Dudley (bad pass),d/dudleja01,0-0,Phoenix Suns
2017,"Sun, Oct 30, 2016",Golden State Warriors,Phoenix Suns,/boxscores/201610300PHO.html,c/chandty01,p/pachuza01,home_center,Z. Pachulia misses 2-pt layup from 3 ft,p/pachuza01,,,0-0,Golden State Warriors
2017,"Sun, Oct 30, 2016",Golden State Warriors,Phoenix Suns,/boxscores/201610300PHO.html,c/chandty01,p/pachuza01,home_center,Offensive rebound by Z. Pachulia,p/pachuza01,,,0-0,Golden State Warriors
2017,"Sun, Oct 30, 2016",Golden State Warriors,Phoenix Suns,/boxscores/201610300PHO.html,c/chandty01,p/pachuza01,home_center,K. Durant misses 2-pt layup from 3 ft (block by T. Warren),d/duranke01,,,0-0,Golden State Warriors
2017,"Sun, Oct 30, 2016",Golden State Warriors,Phoenix Suns,/boxscores/201610300PHO.html,c/chandty01,p/pachuza01,home_center,Offensive rebound by Team,,,,0-0,Golden State Warriors
2017,"Sun, Oct 30, 2016",Golden State Warriors,Phoenix Suns,/boxscores/201610300PHO.html,c/chandty01,p/pachuza01,home_center,S. Curry makes 2-pt jump shot from 18 ft (assist by Z. Pachulia),c/curryst01,,,2-0,Golden State Warriors
2017,"Sun, Oct 30, 2016",Los Angeles Lakers,Oklahoma City Thunder,/boxscores/201610300OKC.html,a/adamsst01,m/mozgoti01,home_center,,,Shooting foul by N. Young (drawn by S. Adams),y/youngni01,0-0,Oklahoma City Thunder
2017,"Sun, Oct 30, 2016",Los Angeles Lakers,Oklahoma City Thunder,/boxscores/201610300OKC.html,a/adamsst01,m/mozgoti01,home_center,,,S. Adams makes free throw 1 of 2,a/adamsst01,0-1,Oklahoma City Thunder
2017,"Sun, Oct 30, 2016",Washington Wizards,Memphis Grizzlies,/boxscores/201610300MEM.html,g/gasolma01,g/gortama01,away_center,O. Porter misses 3-pt jump shot from 25 ft,p/porteot01,,,0-0,Washington Wizards
2017,"Sun, Oct 30, 2016",Washington Wizards,Memphis Grizzlies,/boxscores/201610300MEM.html,g/gasolma01,g/gortama01,away_center,,,Defensive rebound by J. Ennis,e/ennisja01,0-0,Memphis Grizzlies
2017,"Sun, Oct 30, 2016",Washington Wizards,Memphis Grizzlies,/boxscores/201610300MEM.html,g/gasolma01,g/gortama01,away_center,,,M. Gasol misses 2-pt jump shot from 23 ft,g/gasolma01,0-0,Memphis Grizzlies
2017,"Sun, Oct 30, 2016",Washington Wizards,Memphis Grizzlies,/boxscores/201610300MEM.html,g/gasolma01,g/gortama01,away_center,Defensive rebound by M. Morris,m/morrima02,,,0-0,Washington Wizards
2017,"Sun, Oct 30, 2016",Washington Wizards,Memphis Grizzlies,/boxscores/201610300MEM.html,g/gasolma01,g/gortama01,away_center,B. Beal misses 2-pt layup from 2 ft,b/bealbr01,,,0-0,Washington Wizards
2017,"Sun, Oct 30, 2016",Washington Wizards,Memphis Grizzlies,/boxscores/201610300MEM.html,g/gasolma01,g/gortama01,away_center,,,Defensive rebound by J. Ennis,e/ennisja01,0-0,Memphis Grizzlies
2017,"Sun, Oct 30, 2016",Washington Wizards,Memphis Grizzlies,/boxscores/201610300MEM.html,g/gasolma01,g/gortama01,away_center,,,M. Gasol makes 3-pt jump shot from 25 ft (assist by M. Conley),g/gasolma01,0-3,Memphis Grizzlies
2017,"Sun, Oct 30, 2016",Dallas Mavericks,Houston Rockets,/boxscores/201610300HOU.html,b/bogutan01,c/capelca01,away_center,Personal foul by J. Harden (drawn by W. Matthews),h/hardeja01,,,0-0,Dallas Mavericks
2017,"Sun, Oct 30, 2016",Dallas Mavericks,Houston Rockets,/boxscores/201610300HOU.html,b/bogutan01,c/capelca01,away_center,D. Williams makes 3-pt jump shot from 27 ft,w/willide01,,,3-0,Dallas Mavericks
2017,"Mon, Oct 31, 2016",Sacramento Kings,Atlanta Hawks,/boxscores/201610310ATL.html,h/howardw01,k/koufoko01,away_center,R. Gay misses 2-pt layup from 2 ft,g/gayru01,,,0-0,Sacramento Kings
2017,"Mon, Oct 31, 2016",Sacramento Kings,Atlanta Hawks,/boxscores/201610310ATL.html,h/howardw01,k/koufoko01,away_center,,,Defensive rebound by Team,,0-0,Atlanta Hawks
2017,"Mon, Oct 31, 2016",Sacramento Kings,Atlanta Hawks,/boxscores/201610310ATL.html,h/howardw01,k/koufoko01,away_center,,,P. Millsap misses 2-pt jump shot from 13 ft,m/millspa01,0-0,Atlanta Hawks
2017,"Mon, Oct 31, 2016",Sacramento Kings,Atlanta Hawks,/boxscores/201610310ATL.html,h/howardw01,k/koufoko01,away_center,Defensive rebound by D. Cousins,c/couside01,,,0-0,Sacramento Kings
2017,"Mon, Oct 31, 2016",Sacramento Kings,Atlanta Hawks,/boxscores/201610310ATL.html,h/howardw01,k/koufoko01,away_center,D. Cousins misses 2-pt layup from 3 ft (block by D. Howard),c/couside01,,,0-0,Sacramento Kings
2017,"Mon, Oct 31, 2016",Sacramento Kings,Atlanta Hawks,/boxscores/201610310ATL.html,h/howardw01,k/koufoko01,away_center,Offensive rebound by D. Cousins,c/couside01,,,0-0,Sacramento Kings
2017,"Mon, Oct 31, 2016",Sacramento Kings,Atlanta Hawks,/boxscores/201610310ATL.html,h/howardw01,k/koufoko01,away_center,T. Lawson misses 2-pt layup at rim (block by D. Howard),l/lawsoty01,,,0-0,Sacramento Kings
2017,"Mon, Oct 31, 2016",Sacramento Kings,Atlanta Hawks,/boxscores/201610310ATL.html,h/howardw01,k/koufoko01,away_center,Offensive rebound by Team,,,,0-0,Sacramento Kings
2017,"Mon, Oct 31, 2016",Sacramento Kings,Atlanta Hawks,/boxscores/201610310ATL.html,h/howardw01,k/koufoko01,away_center,,,Offensive charge foul by A. Afflalo (drawn by D. Schröder),a/afflaar01,0-0,Atlanta Hawks
2017,"Mon, Oct 31, 2016",Sacramento Kings,Atlanta Hawks,/boxscores/201610310ATL.html,h/howardw01,k/koufoko01,away_center,Turnover by A. Afflalo (offensive foul),a/afflaar01,,,0-0,Sacramento Kings
2017,"Mon, Oct 31, 2016",Sacramento Kings,Atlanta Hawks,/boxscores/201610310ATL.html,h/howardw01,k/koufoko01,away_center,,,D. Howard makes 2-pt jump shot from 7 ft (assist by K. Bazemore),h/howardw01,0-2,Atlanta Hawks
2017,"Mon, Oct 31, 2016",Chicago Bulls,Brooklyn Nets,/boxscores/201610310BRK.html,l/lopezbr01,l/lopezro01,home_center,,,B. Lopez misses 3-pt jump shot from 23 ft,l/lopezbr01,0-0,Brooklyn Nets
2017,"Mon, Oct 31, 2016",Chicago Bulls,Brooklyn Nets,/boxscores/201610310BRK.html,l/lopezbr01,l/lopezro01,home_center,Defensive rebound by R. Lopez,l/lopezro01,,,0-0,Chicago Bulls
2017,"Mon, Oct 31, 2016",Chicago Bulls,Brooklyn Nets,/boxscores/201610310BRK.html,l/lopezbr01,l/lopezro01,home_center,Shooting foul by B. Lopez (drawn by R. Lopez),l/lopezbr01,,,0-0,Chicago Bulls
2017,"Mon, Oct 31, 2016",Chicago Bulls,Brooklyn Nets,/boxscores/201610310BRK.html,l/lopezbr01,l/lopezro01,home_center,R. Lopez makes free throw 1 of 2,l/lopezro01,,,1-0,Chicago Bulls
2017,"Mon, Oct 31, 2016",Denver Nuggets,Toronto Raptors,/boxscores/201610310TOR.html,n/nurkiju01,v/valanjo01,home_center,,,J. Valančiūnas misses 2-pt jump shot from 15 ft,v/valanjo01,0-0,Toronto Raptors
2017,"Mon, Oct 31, 2016",Denver Nuggets,Toronto Raptors,/boxscores/201610310TOR.html,n/nurkiju01,v/valanjo01,home_center,Defensive rebound by E. Mudiay,m/mudiaem01,,,0-0,Denver Nuggets
2017,"Mon, Oct 31, 2016",Denver Nuggets,Toronto Raptors,/boxscores/201610310TOR.html,n/nurkiju01,v/valanjo01,home_center,Personal foul by K. Lowry (drawn by E. Mudiay),l/lowryky01,,,0-0,Denver Nuggets
2017,"Mon, Oct 31, 2016",Denver Nuggets,Toronto Raptors,/boxscores/201610310TOR.html,n/nurkiju01,v/valanjo01,home_center,E. Mudiay misses 2-pt jump shot from 20 ft,m/mudiaem01,,,0-0,Denver Nuggets
2017,"Mon, Oct 31, 2016",Denver Nuggets,Toronto Raptors,/boxscores/201610310TOR.html,n/nurkiju01,v/valanjo01,home_center,,,Defensive rebound by D. DeRozan,d/derozde01,0-0,Toronto Raptors
2017,"Mon, Oct 31, 2016",Denver Nuggets,Toronto Raptors,/boxscores/201610310TOR.html,n/nurkiju01,v/valanjo01,home_center,,,J. Valančiūnas makes 2-pt dunk at rim (assist by K. Lowry),v/valanjo01,0-2,Toronto Raptors
2017,"Mon, Oct 31, 2016",Phoenix Suns,Los Angeles Clippers,/boxscores/201610310LAC.html,c/chandty01,j/jordade01,away_center,B. Knight makes 2-pt jump shot from 18 ft,k/knighbr03,,,2-0,Phoenix Suns
2017,"Tue, Nov 1, 2016",Houston Rockets,Cleveland Cavaliers,/boxscores/201611010CLE.html,c/capelca01,t/thomptr01,away_center,Turnover by T. Ariza (back court),a/arizatr01,,,0-0,Houston Rockets
2017,"Tue, Nov 1, 2016",Houston Rockets,Cleveland Cavaliers,/boxscores/201611010CLE.html,c/capelca01,t/thomptr01,away_center,,,K. Love makes 2-pt jump shot from 16 ft (assist by L. James),l/loveke01,0-2,Cleveland Cavaliers
2017,"Tue, Nov 1, 2016",Los Angeles Lakers,Indiana Pacers,/boxscores/201611010IND.html,m/mozgoti01,t/turnemy01,away_center,D. Russell makes 2-pt jump shot from 8 ft,r/russeda01,,,2-0,Los Angeles Lakers
2017,"Tue, Nov 1, 2016",Orlando Magic,Philadelphia 76ers,/boxscores/201611010PHI.html,e/embiijo01,v/vucevni01,away_center,N. Vučević misses 2-pt jump shot from 16 ft,v/vucevni01,,,0-0,Orlando Magic
2017,"Tue, Nov 1, 2016",Orlando Magic,Philadelphia 76ers,/boxscores/201611010PHI.html,e/embiijo01,v/vucevni01,away_center,,,Defensive rebound by R. Covington,c/covinro01,0-0,Philadelphia 76ers
2017,"Tue, Nov 1, 2016",Orlando Magic,Philadelphia 76ers,/boxscores/201611010PHI.html,e/embiijo01,v/vucevni01,away_center,,,G. Henderson misses 2-pt layup from 2 ft,h/hendege02,0-0,Philadelphia 76ers
2017,"Tue, Nov 1, 2016",Orlando Magic,Philadelphia 76ers,/boxscores/201611010PHI.html,e/embiijo01,v/vucevni01,away_center,Defensive rebound by E. Fournier,f/fournev01,,,0-0,Orlando Magic
2017,"Tue, Nov 1, 2016",Orlando Magic,Philadelphia 76ers,/boxscores/201611010PHI.html,e/embiijo01,v/vucevni01,away_center,A. Gordon misses 2-pt jump shot from 7 ft (block by R. Covington),g/gordoaa01,,,0-0,Orlando Magic
2017,"Tue, Nov 1, 2016",Orlando Magic,Philadelphia 76ers,/boxscores/201611010PHI.html,e/embiijo01,v/vucevni01,away_center,,,Defensive rebound by R. Covington,c/covinro01,0-0,Philadelphia 76ers
2017,"Tue, Nov 1, 2016",Orlando Magic,Philadelphia 76ers,/boxscores/201611010PHI.html,e/embiijo01,v/vucevni01,away_center,,,D. Šarić misses 2-pt jump shot from 5 ft,s/saricda01,0-0,Philadelphia 76ers
2017,"Tue, Nov 1, 2016",Orlando Magic,Philadelphia 76ers,/boxscores/201611010PHI.html,e/embiijo01,v/vucevni01,away_center,,,Offensive rebound by J. Embiid,e/embiijo01,0-0,Philadelphia 76ers
2017,"Tue, Nov 1, 2016",Orlando Magic,Philadelphia 76ers,/boxscores/201611010PHI.html,e/embiijo01,v/vucevni01,away_center,,,J. Embiid misses 2-pt jump shot from 3 ft,e/embiijo01,0-0,Philadelphia 76ers
2017,"Tue, Nov 1, 2016",Orlando Magic,Philadelphia 76ers,/boxscores/201611010PHI.html,e/embiijo01,v/vucevni01,away_center,,,Offensive rebound by G. Henderson,h/hendege02,0-0,Philadelphia 76ers
2017,"Tue, Nov 1, 2016",Orlando Magic,Philadelphia 76ers,/boxscores/201611010PHI.html,e/embiijo01,v/vucevni01,away_center,,,G. Henderson misses 2-pt jump shot from 11 ft,h/hendege02,0-0,Philadelphia 76ers
2017,"Tue, Nov 1, 2016",Orlando Magic,Philadelphia 76ers,/boxscores/201611010PHI.html,e/embiijo01,v/vucevni01,away_center,Defensive rebound by S. Ibaka,i/ibakase01,,,0-0,Orlando Magic
2017,"Tue, Nov 1, 2016",Orlando Magic,Philadelphia 76ers,/boxscores/201611010PHI.html,e/embiijo01,v/vucevni01,away_center,A. Gordon misses 3-pt jump shot from 25 ft,g/gordoaa01,,,0-0,Orlando Magic
2017,"Tue, Nov 1, 2016",Orlando Magic,Philadelphia 76ers,/boxscores/201611010PHI.html,e/embiijo01,v/vucevni01,away_center,,,Defensive rebound by S. Rodríguez,r/rodrise01,0-0,Philadelphia 76ers
2017,"Tue, Nov 1, 2016",Orlando Magic,Philadelphia 76ers,/boxscores/201611010PHI.html,e/embiijo01,v/vucevni01,away_center,,,R. Covington misses 2-pt layup from 2 ft,c/covinro01,0-0,Philadelphia 76ers
2017,"Tue, Nov 1, 2016",Orlando Magic,Philadelphia 76ers,/boxscores/201611010PHI.html,e/embiijo01,v/vucevni01,away_center,,,Offensive rebound by Team,,0-0,Philadelphia 76ers
2017,"Tue, Nov 1, 2016",Orlando Magic,Philadelphia 76ers,/boxscores/201611010PHI.html,e/embiijo01,v/vucevni01,away_center,,,S. Rodríguez makes 3-pt jump shot from 24 ft (assist by J. Embiid),r/rodrise01,0-3,Philadelphia 76ers
2017,"Tue, Nov 1, 2016",New York Knicks,Detroit Pistons,/boxscores/201611010DET.html,d/drumman01,n/noahjo01,home_center,,,A. Drummond misses 2-pt jump shot from 7 ft (block by J. Noah),d/drumman01,0-0,Detroit Pistons
2017,"Tue, Nov 1, 2016",New York Knicks,Detroit Pistons,/boxscores/201611010DET.html,d/drumman01,n/noahjo01,home_center,Defensive rebound by J. Noah,n/noahjo01,,,0-0,New York Knicks
2017,"Tue, Nov 1, 2016",New York Knicks,Detroit Pistons,/boxscores/201611010DET.html,d/drumman01,n/noahjo01,home_center,C. Anthony makes 2-pt jump shot from 17 ft,a/anthoca01,,,2-0,New York Knicks
2017,"Tue, Nov 1, 2016",Sacramento Kings,Miami Heat,/boxscores/201611010MIA.html,c/couside01,w/whiteha01,home_center,,,D. Waiters makes 2-pt jump shot from 18 ft (assist by G. Dragić),w/waitedi01,0-2,Miami Heat
2017,"Tue, Nov 1, 2016",Memphis Grizzlies,Minnesota Timberwolves,/boxscores/201611010MIN.html,g/greenja01,t/townska01,away_center,J. Ennis misses 2-pt jump shot from 19 ft,e/ennisja01,,,0-0,Memphis Grizzlies
2017,"Tue, Nov 1, 2016",Memphis Grizzlies,Minnesota Timberwolves,/boxscores/201611010MIN.html,g/greenja01,t/townska01,away_center,Offensive rebound by W. Baldwin,b/baldwwa01,,,0-0,Memphis Grizzlies
2017,"Tue, Nov 1, 2016",Memphis Grizzlies,Minnesota Timberwolves,/boxscores/201611010MIN.html,g/greenja01,t/townska01,away_center,T. Williams makes 2-pt jump shot from 20 ft,w/willitr02,,,2-0,Memphis Grizzlies
2017,"Tue, Nov 1, 2016",Milwaukee Bucks,New Orleans Pelicans,/boxscores/201611010NOP.html,d/davisan02,p/plumlmi01,away_center,Turnover by M. Plumlee (lost ball; steal by A. Davis),p/plumlmi01,,,0-0,Milwaukee Bucks
2017,"Tue, Nov 1, 2016",Milwaukee Bucks,New Orleans Pelicans,/boxscores/201611010NOP.html,d/davisan02,p/plumlmi01,away_center,,,T. Frazier makes 2-pt jump shot from 23 ft,f/fraziti01,0-2,New Orleans Pelicans
2017,"Tue, Nov 1, 2016",Utah Jazz,San Antonio Spurs,/boxscores/201611010SAS.html,g/gasolpa01,g/goberru01,home_center,,,P. Gasol makes 2-pt jump shot from 18 ft (assist by T. Parker),g/gasolpa01,0-2,San Antonio Spurs
2017,"Tue, Nov 1, 2016",Golden State Warriors,Portland Trail Blazers,/boxscores/201611010POR.html,p/pachuza01,p/plumlma01,away_center,Offensive rebound by Z. Pachulia,p/pachuza01,,,0-0,Golden State Warriors
2017,"Tue, Nov 1, 2016",Golden State Warriors,Portland Trail Blazers,/boxscores/201611010POR.html,p/pachuza01,p/plumlma01,away_center,K. Durant misses 3-pt jump shot from 25 ft,d/duranke01,,,0-0,Golden State Warriors
2017,"Tue, Nov 1, 2016",Golden State Warriors,Portland Trail Blazers,/boxscores/201611010POR.html,p/pachuza01,p/plumlma01,away_center,,,Defensive rebound by M. Plumlee,p/plumlma01,0-0,Portland Trail Blazers
2017,"Tue, Nov 1, 2016",Golden State Warriors,Portland Trail Blazers,/boxscores/201611010POR.html,p/pachuza01,p/plumlma01,away_center,,,M. Plumlee misses 2-pt jump shot from 18 ft,p/plumlma01,0-0,Portland Trail Blazers
2017,"Tue, Nov 1, 2016",Golden State Warriors,Portland Trail Blazers,/boxscores/201611010POR.html,p/pachuza01,p/plumlma01,away_center,Defensive rebound by D. Green,g/greendr01,,,0-0,Golden State Warriors
2017,"Tue, Nov 1, 2016",Golden State Warriors,Portland Trail Blazers,/boxscores/201611010POR.html,p/pachuza01,p/plumlma01,away_center,Shooting block foul by D. Lillard (drawn by D. Green),l/lillada01,,,0-0,Golden State Warriors
2017,"Tue, Nov 1, 2016",Golden State Warriors,Portland Trail Blazers,/boxscores/201611010POR.html,p/pachuza01,p/plumlma01,away_center,D. Green misses free throw 1 of 2,g/greendr01,,,0-0,Golden State Warriors
2017,"Tue, Nov 1, 2016",Golden State Warriors,Portland Trail Blazers,/boxscores/201611010POR.html,p/pachuza01,p/plumlma01,away_center,Offensive rebound by Team,,,,0-0,Golden State Warriors
2017,"Tue, Nov 1, 2016",Golden State Warriors,Portland Trail Blazers,/boxscores/201611010POR.html,p/pachuza01,p/plumlma01,away_center,D. Green makes free throw 2 of 2,g/greendr01,,,1-0,Golden State Warriors
2017,"Wed, Nov 2, 2016",Philadelphia 76ers,Charlotte Hornets,/boxscores/201611020CHO.html,h/holmeri01,z/zelleco01,home_center,,,Shooting foul by R. Holmes (drawn by C. Zeller),h/holmeri01,0-0,Charlotte Hornets
2017,"Wed, Nov 2, 2016",Philadelphia 76ers,Charlotte Hornets,/boxscores/201611020CHO.html,h/holmeri01,z/zelleco01,home_center,,,C. Zeller misses free throw 1 of 2,z/zelleco01,0-0,Charlotte Hornets
2017,"Wed, Nov 2, 2016",Philadelphia 76ers,Charlotte Hornets,/boxscores/201611020CHO.html,h/holmeri01,z/zelleco01,home_center,,,Offensive rebound by Team,,0-0,Charlotte Hornets
2017,"Wed, Nov 2, 2016",Philadelphia 76ers,Charlotte Hornets,/boxscores/201611020CHO.html,h/holmeri01,z/zelleco01,home_center,,,C. Zeller misses free throw 2 of 2,z/zelleco01,0-0,Charlotte Hornets
2017,"Wed, Nov 2, 2016",Philadelphia 76ers,Charlotte Hornets,/boxscores/201611020CHO.html,h/holmeri01,z/zelleco01,home_center,Defensive rebound by R. Covington,c/covinro01,,,0-0,Philadelphia 76ers
2017,"Wed, Nov 2, 2016",Philadelphia 76ers,Charlotte Hornets,/boxscores/201611020CHO.html,h/holmeri01,z/zelleco01,home_center,D. Šarić misses 2-pt layup from 1 ft,s/saricda01,,,0-0,Philadelphia 76ers
2017,"Wed, Nov 2, 2016",Philadelphia 76ers,Charlotte Hornets,/boxscores/201611020CHO.html,h/holmeri01,z/zelleco01,home_center,,,Defensive rebound by M. Kidd-Gilchrist,k/kiddgmi01,0-0,Charlotte Hornets
2017,"Wed, Nov 2, 2016",Philadelphia 76ers,Charlotte Hornets,/boxscores/201611020CHO.html,h/holmeri01,z/zelleco01,home_center,,,C. Zeller makes 2-pt layup at rim,z/zelleco01,0-2,Charlotte Hornets
2017,"Wed, Nov 2, 2016",Toronto Raptors,Washington Wizards,/boxscores/201611020WAS.html,g/gortama01,v/valanjo01,home_center,,,J. Wall misses 2-pt jump shot from 5 ft,w/walljo01,0-0,Washington Wizards
2017,"Wed, Nov 2, 2016",Toronto Raptors,Washington Wizards,/boxscores/201611020WAS.html,g/gortama01,v/valanjo01,home_center,Defensive rebound by J. Valančiūnas,v/valanjo01,,,0-0,Toronto Raptors
2017,"Wed, Nov 2, 2016",Toronto Raptors,Washington Wizards,/boxscores/201611020WAS.html,g/gortama01,v/valanjo01,home_center,D. DeRozan misses 2-pt jump shot from 15 ft,d/derozde01,,,0-0,Toronto Raptors
2017,"Wed, Nov 2, 2016",Toronto Raptors,Washington Wizards,/boxscores/201611020WAS.html,g/gortama01,v/valanjo01,home_center,,,Defensive rebound by M. Gortat,g/gortama01,0-0,Washington Wizards
2017,"Wed, Nov 2, 2016",Toronto Raptors,Washington Wizards,/boxscores/201611020WAS.html,g/gortama01,v/valanjo01,home_center,,,B. Beal makes 2-pt jump shot from 16 ft,b/bealbr01,0-2,Washington Wizards
2017,"Wed, Nov 2, 2016",Los Angeles Lakers,Atlanta Hawks,/boxscores/201611020ATL.html,h/howardw01,z/zubaciv01,home_center,,,D. Howard makes 2-pt dunk at rim (assist by K. Bazemore),h/howardw01,0-2,Atlanta Hawks
2017,"Wed, Nov 2, 2016",Detroit Pistons,Brooklyn Nets,/boxscores/201611020BRK.html,d/drumman01,l/lopezbr01,away_center,I. Smith makes 3-pt jump shot from 24 ft (assist by A. Drummond),s/smithis01,,,3-0,Detroit Pistons
2017,"Wed, Nov 2, 2016",Houston Rockets,New York Knicks,/boxscores/201611020NYK.html,c/capelca01,n/noahjo01,home_center,,,C. Lee makes 2-pt jump shot from 7 ft (assist by J. Noah),l/leeco01,0-2,New York Knicks
2017,"Wed, Nov 2, 2016",Chicago Bulls,Boston Celtics,/boxscores/201611020BOS.html,j/johnsam01,l/lopezro01,away_center,T. Gibson makes 2-pt jump shot from 8 ft (assist by D. Wade),g/gibsota01,,,2-0,Chicago Bulls
2017,"Wed, Nov 2, 2016",New Orleans Pelicans,Memphis Grizzlies,/boxscores/201611020MEM.html,d/davisan02,g/gasolma01,away_center,Personal foul by J. Green (drawn by A. Davis),g/greenja01,,,0-0,New Orleans Pelicans
2017,"Wed, Nov 2, 2016",New Orleans Pelicans,Memphis Grizzlies,/boxscores/201611020MEM.html,d/davisan02,g/gasolma01,away_center,E. Moore makes 2-pt jump shot from 10 ft (assist by A. Davis),m/mooreet01,,,2-0,New Orleans Pelicans
2017,"Wed, Nov 2, 2016",Dallas Mavericks,Utah Jazz,/boxscores/201611020UTA.html,b/bogutan01,g/goberru01,away_center,D. Nowitzki misses 2-pt jump shot from 20 ft,n/nowitdi01,,,0-0,Dallas Mavericks
2017,"Wed, Nov 2, 2016",Dallas Mavericks,Utah Jazz,/boxscores/201611020UTA.html,b/bogutan01,g/goberru01,away_center,,,Defensive rebound by R. Gobert,g/goberru01,0-0,Utah Jazz
2017,"Wed, Nov 2, 2016",Dallas Mavericks,Utah Jazz,/boxscores/201611020UTA.html,b/bogutan01,g/goberru01,away_center,,,G. Hill makes 3-pt jump shot from 23 ft (assist by J. Johnson),h/hillge01,0-3,Utah Jazz
